seed,episode,episode_sequence,sample_count,last_day,terminal_observed,generated_score_mean,generated_expert_js_divergence,rolling_js_mean
187,5438,5439,98,98,0,0.10193949162351842,0.6931471805599452,0.6931471805599452
187,5439,5440,59,59,1,0.10202069871001325,0.6931471805599452,0.6931471805599452
187,5440,5441,98,98,0,0.10176817251711476,0.6931471805599452,0.6931471805599452
187,5441,5442,98,98,0,0.10090793190257889,0.6931471805599452,0.6931471805599453
187,5442,5443,98,98,0,0.10159801957862717,0.6931471805599452,0.6931471805599453
187,5443,5444,45,45,1,0.10059148205651178,0.6931471805599452,0.6931471805599453
187,5444,5445,98,98,0,0.1001443732149747,0.6931471805599452,0.6931471805599452
187,5445,5446,98,98,0,0.10051666694332143,0.6931471805599454,0.6931471805599452
187,5446,5447,93,93,1,0.10030216162884108,0.6931471805599452,0.6931471805599452
187,5447,5448,82,82,1,0.1009163866501029,0.6931471805599452,0.6931471805599452
187,5448,5449,98,98,0,0.10096259643228686,0.6931471805599454,0.6931471805599452
187,5449,5450,22,22,1,0.1044155985794284,0.6931471805599452,0.6931471805599453
187,5450,5451,98,98,0,0.1010970294627608,0.6931471805599452,0.6931471805599453
187,5451,5452,98,98,0,0.101939429357952,0.6931471805599452,0.6931471805599453
187,5452,5453,98,98,0,0.10138186850413984,0.6931471805599454,0.6931471805599452
187,5453,5454,98,98,0,0.10091147685841638,0.6931471805599452,0.6931471805599452
187,5454,5455,98,98,0,0.10282273263651498,0.6931471805599452,0.6931471805599452
187,5455,5456,36,36,1,0.10328142158687115,0.6931471805599454,0.6931471805599452
187,5456,5457,98,98,0,0.10063260033422587,0.6931471805599454,0.6931471805599453
187,5457,5458,81,81,1,0.10221918883882923,0.6931471805599452,0.6931471805599453
187,5458,5459,98,98,0,0.10201693014526854,0.6931471805599454,0.6931471805599453
187,5459,5460,90,90,1,0.10221906205018362,0.6931471805599452,0.6931471805599452
187,5460,5461,98,98,0,0.10163592091020272,0.6931471805599454,0.6931471805599452
187,5461,5462,98,98,0,0.10102437565825423,0.6931471805599454,0.6931471805599452
187,5462,5463,63,63,1,0.10206489194007147,0.6931471805599452,0.6931471805599452
187,5463,5464,98,98,0,0.10095828817206987,0.6931471805599452,0.6931471805599452
187,5464,5465,98,98,0,0.10167782061866351,0.6931471805599452,0.6931471805599453
187,5465,5466,98,98,0,0.10272357088266587,0.6931471805599452,0.6931471805599453
187,5466,5467,98,98,0,0.1013295087127053,0.6931471805599452,0.6931471805599453
187,5467,5468,98,98,0,0.10133961451296904,0.6931471805599452,0.6931471805599452
187,5468,5469,98,98,0,0.10155570058494198,0.6931471805599454,0.6931471805599452
187,5469,5470,98,98,0,0.10105874777144315,0.6931471805599454,0.6931471805599452
187,5470,5471,98,98,0,0.10115683740194963,0.6931471805599454,0.6931471805599452
187,5471,5472,98,98,0,0.10056735552391227,0.6931471805599452,0.6931471805599453
187,5472,5473,98,98,0,0.10123531261877138,0.6931471805599452,0.6931471805599453
187,5473,5474,98,98,0,0.10153342654206315,0.6931471805599454,0.6931471805599453
187,5474,5475,98,98,0,0.10156033963573222,0.6931471805599452,0.6931471805599452
187,5475,5476,98,98,0,0.10046342144511183,0.6931471805599452,0.6931471805599452
187,5476,5477,98,98,0,0.10070099103815701,0.6931471805599452,0.6931471805599452
187,5477,5478,18,18,1,0.1006390903558996,0.6931471805599452,0.6931471805599452
187,5478,5479,98,98,0,0.10061982486929212,0.6931471805599454,0.6931471805599453
187,5479,5480,98,98,0,0.1011347703027482,0.6931471805599452,0.6931471805599453
187,5480,5481,98,98,0,0.10060815566352435,0.6931471805599452,0.6931471805599453
187,5481,5482,98,98,0,0.10080786376279227,0.6931471805599454,0.6931471805599452
187,5482,5483,98,98,0,0.10067799520127628,0.6931471805599452,0.6931471805599452
187,5483,5484,98,98,0,0.10144996802721705,0.6931471805599452,0.6931471805599452
187,5484,5485,98,98,0,0.10161746779874879,0.6931471805599454,0.6931471805599452
187,5485,5486,98,98,0,0.10145048052072525,0.6931471805599452,0.6931471805599452
187,5486,5487,98,98,0,0.10140545468549339,0.6931471805599452,0.6931471805599453
187,5487,5488,98,98,0,0.10064822154081597,0.6931471805599452,0.6931471805599453
187,5488,5489,98,98,0,0.10104229506485317,0.6931471805599452,0.6931471805599453
187,5489,5490,98,98,0,0.10136338171302056,0.6931471805599452,0.6931471805599452
187,5490,5491,98,98,0,0.10136211290955544,0.6931471805599454,0.6931471805599452
187,5491,5492,98,98,0,0.10044174337265444,0.6931471805599452,0.6931471805599452
187,5492,5493,98,98,0,0.10090000182390213,0.6931471805599454,0.6931471805599452
187,5493,5494,98,98,0,0.10053503802236245,0.6931471805599452,0.6931471805599453
187,5494,5495,72,72,1,0.10306594262106551,0.6931471805599452,0.6931471805599453
187,5495,5496,98,98,0,0.10188941961648512,0.6931471805599454,0.6931471805599453
187,5496,5497,98,98,0,0.10043678212226653,0.6931471805599452,0.6931471805599452
187,5497,5498,98,98,0,0.10265794358387285,0.6931471805599452,0.6931471805599452
187,5498,5499,98,98,0,0.10046289952433839,0.6931471805599452,0.6931471805599452
187,5499,5500,98,98,0,0.10108492074876416,0.6931471805599454,0.6931471805599452
187,5500,5501,96,96,1,0.10061725399767359,0.6931471805599452,0.6931471805599452
187,5501,5502,98,98,0,0.10206579128090217,0.6931471805599454,0.6931471805599453
187,5502,5503,98,98,0,0.10145252464073044,0.6931471805599452,0.6931471805599453
187,5503,5504,98,98,0,0.10119561736985129,0.6931471805599452,0.6931471805599452
187,5504,5505,98,98,0,0.10155717063010955,0.6931471805599452,0.6931471805599452
187,5505,5506,39,39,1,0.10115372981780614,0.6931471805599452,0.6931471805599452
187,5506,5507,63,63,1,0.10191002156999376,0.6931471805599454,0.6931471805599452
187,5507,5508,96,96,1,0.10054055065847933,0.6931471805599454,0.6931471805599452
187,5508,5509,12,12,1,0.10608136591811974,0.6931471805599452,0.6931471805599453
187,5509,5510,98,98,0,0.10166328765299855,0.6931471805599454,0.6931471805599453
187,5510,5511,98,98,0,0.1017608882821336,0.6931471805599454,0.6931471805599453
187,5511,5512,98,98,0,0.10116860088036984,0.6931471805599454,0.6931471805599452
187,5512,5513,98,98,0,0.10076548181930367,0.6931471805599454,0.6931471805599452
187,5513,5514,98,98,0,0.10223207972487625,0.6931471805599454,0.6931471805599452
187,5514,5515,98,98,0,0.1006077838187315,0.6931471805599452,0.6931471805599452
187,5515,5516,98,98,0,0.10109398209927034,0.6931471805599454,0.6931471805599452
187,5516,5517,98,98,0,0.1004864394816817,0.6931471805599454,0.6931471805599453
187,5517,5518,98,98,0,0.10174355519061186,0.6931471805599454,0.6931471805599453
187,5518,5519,98,98,0,0.10181361208764875,0.6931471805599452,0.6931471805599453
187,5519,5520,98,98,0,0.10064796426770639,0.6931471805599452,0.6931471805599452
187,5520,5521,98,98,0,0.10160909912415914,0.6931471805599452,0.6931471805599452
187,5521,5522,98,98,0,0.10158889626665991,0.6931471805599454,0.6931471805599452
187,5522,5523,98,98,0,0.10109760178899278,0.6931471805599454,0.6931471805599452
187,5523,5524,98,98,0,0.10094066389969417,0.6931471805599452,0.6931471805599453
187,5524,5525,98,98,0,0.10069750576299064,0.6931471805599454,0.6931471805599453
187,5525,5526,98,98,0,0.10131312473392,0.6931471805599454,0.6931471805599453
187,5526,5527,98,98,0,0.10079572319376226,0.6931471805599454,0.6931471805599452
187,5527,5528,98,98,0,0.1012404760231777,0.6931471805599454,0.6931471805599452
187,5528,5529,51,51,1,0.10279592009736042,0.6931471805599452,0.6931471805599452
187,5529,5530,98,98,0,0.10113866505574207,0.6931471805599452,0.6931471805599452
187,5530,5531,98,98,0,0.10097616059439522,0.6931471805599454,0.6931471805599453
187,5531,5532,98,98,0,0.10039133266830931,0.6931471805599452,0.6931471805599453
187,5532,5533,67,67,1,0.10211719227815742,0.6931471805599454,0.6931471805599453
187,5533,5534,98,98,0,0.10167926534706233,0.6931471805599454,0.6931471805599453
187,5534,5535,98,98,0,0.10034040376848104,0.6931471805599452,0.6931471805599452
187,5535,5536,98,98,0,0.10046054035121081,0.6931471805599452,0.6931471805599452
187,5536,5537,98,98,0,0.10101942239063126,0.6931471805599452,0.6931471805599452
187,5537,5538,98,98,0,0.10089174285531044,0.6931471805599452,0.6931471805599453
187,5538,5539,98,98,0,0.10145591822813968,0.6931471805599454,0.6931471805599453
187,5539,5540,98,98,0,0.10191346552907204,0.6931471805599452,0.6931471805599453
187,5540,5541,98,98,0,0.10148788304353247,0.6931471805599452,0.6931471805599453
187,5541,5542,98,98,0,0.10185607134991763,0.6931471805599454,0.6931471805599452
187,5542,5543,98,98,0,0.10058373494111762,0.6931471805599452,0.6931471805599452
187,5543,5544,52,52,1,0.10120613342867447,0.6931471805599454,0.6931471805599452
187,5544,5545,98,98,0,0.10074871018224833,0.6931471805599454,0.6931471805599453
187,5545,5546,98,98,0,0.10113874503544398,0.6931471805599452,0.6931471805599453
187,5546,5547,46,46,1,0.10110707143726556,0.6931471805599452,0.6931471805599453
187,5547,5548,98,98,0,0.10034963184473467,0.6931471805599452,0.6931471805599453
187,5548,5549,98,98,0,0.10077577859771494,0.6931471805599452,0.6931471805599453
187,5549,5550,98,98,0,0.10049260133991436,0.6931471805599452,0.6931471805599452
187,5550,5551,98,98,0,0.10074509657463249,0.6931471805599452,0.6931471805599452
187,5551,5552,98,98,0,0.10188020089147043,0.6931471805599452,0.6931471805599452
187,5552,5553,61,61,1,0.1027290255564158,0.6931471805599452,0.6931471805599453
187,5553,5554,57,57,1,0.10056393136057937,0.6931471805599454,0.6931471805599453
187,5554,5555,98,98,0,0.10158652401700312,0.6931471805599454,0.6931471805599453
187,5555,5556,98,98,0,0.10125314946077307,0.6931471805599454,0.6931471805599453
187,5556,5557,98,98,0,0.10121719972515593,0.6931471805599452,0.6931471805599452
187,5557,5558,98,98,0,0.10134068838491732,0.6931471805599452,0.6931471805599452
187,5558,5559,98,98,0,0.10191609049025847,0.6931471805599452,0.6931471805599452
187,5559,5560,98,98,0,0.10091151920508365,0.6931471805599452,0.6931471805599453
187,5560,5561,98,98,0,0.10132600283440278,0.6931471805599452,0.6931471805599453
187,5561,5562,98,98,0,0.1003547302466266,0.6931471805599452,0.6931471805599453
187,5562,5563,98,98,0,0.10136077340160098,0.6931471805599454,0.6931471805599453
187,5563,5564,98,98,0,0.10023619074906621,0.6931471805599454,0.6931471805599452
187,5564,5565,98,98,0,0.10244730411439526,0.6931471805599452,0.6931471805599452
187,5565,5566,98,98,0,0.10174725090666693,0.6931471805599452,0.6931471805599452
187,5566,5567,98,98,0,0.10105846274872216,0.6931471805599452,0.6931471805599452
187,5567,5568,98,98,1,0.10118516853877477,0.6931471805599452,0.6931471805599453
187,5568,5569,98,98,0,0.10071335368010463,0.6931471805599452,0.6931471805599453
187,5569,5570,98,98,0,0.10064089701187853,0.6931471805599454,0.6931471805599453
187,5570,5571,73,73,1,0.10135830122314088,0.6931471805599452,0.6931471805599453
187,5571,5572,98,98,0,0.10101238311249383,0.6931471805599452,0.6931471805599452
187,5572,5573,98,98,0,0.10110452687557862,0.6931471805599452,0.6931471805599452
187,5573,5574,98,98,0,0.10268689479146685,0.6931471805599452,0.6931471805599452
187,5574,5575,98,98,0,0.10075640305876732,0.6931471805599454,0.6931471805599453
187,5575,5576,98,98,0,0.1017992970894794,0.6931471805599454,0.6931471805599453
187,5576,5577,98,98,0,0.10170314666263912,0.6931471805599454,0.6931471805599453
187,5577,5578,98,98,0,0.10032935531771912,0.6931471805599452,0.6931471805599453
187,5578,5579,98,98,0,0.10039786644736115,0.6931471805599454,0.6931471805599452
187,5579,5580,98,98,0,0.10049036700202495,0.6931471805599454,0.6931471805599452
187,5580,5581,98,98,0,0.10231414520922973,0.6931471805599452,0.6931471805599452
187,5581,5582,98,98,0,0.10106814348576021,0.6931471805599454,0.6931471805599452
187,5582,5583,98,98,0,0.10115592812701148,0.6931471805599454,0.6931471805599453
187,5583,5584,98,98,0,0.10130242858918345,0.6931471805599452,0.6931471805599453
187,5584,5585,98,98,0,0.10178767935353883,0.6931471805599452,0.6931471805599453
187,5585,5586,98,98,0,0.10141132148552914,0.6931471805599452,0.6931471805599453
187,5586,5587,98,98,0,0.10059272573918712,0.6931471805599452,0.6931471805599452
187,5587,5588,98,98,0,0.10065740506563868,0.6931471805599454,0.6931471805599452
187,5588,5589,98,98,0,0.10097804140983796,0.6931471805599454,0.6931471805599452
187,5589,5590,98,98,0,0.10100200985159193,0.6931471805599452,0.6931471805599453
187,5590,5591,98,98,0,0.10280305299223685,0.6931471805599452,0.6931471805599453
187,5591,5592,98,98,0,0.10068627758597841,0.6931471805599452,0.6931471805599453
187,5592,5593,98,98,0,0.10071499334002028,0.6931471805599454,0.6931471805599453
187,5593,5594,98,98,0,0.10130301703299795,0.6931471805599454,0.6931471805599452
187,5594,5595,11,11,1,0.11184029687534679,0.6931471805599452,0.6931471805599452
187,5595,5596,98,98,0,0.10118698381951877,0.6931471805599454,0.6931471805599452
187,5596,5597,98,98,0,0.10080340238554138,0.6931471805599452,0.6931471805599453
187,5597,5598,98,98,0,0.100579065403768,0.6931471805599452,0.6931471805599453
187,5598,5599,98,98,0,0.10135628564321265,0.6931471805599452,0.6931471805599453
187,5599,5600,98,98,0,0.10071842919807045,0.6931471805599454,0.6931471805599453
187,5600,5601,98,98,0,0.10024938633551403,0.6931471805599452,0.6931471805599453
187,5601,5602,98,98,0,0.10106329635089757,0.6931471805599452,0.6931471805599452
187,5602,5603,49,49,1,0.10172312995608972,0.6931471805599452,0.6931471805599452
187,5603,5604,98,98,0,0.10144642626448554,0.6931471805599452,0.6931471805599452
187,5604,5605,98,98,0,0.10123607402249259,0.6931471805599452,0.6931471805599453
187,5605,5606,98,98,0,0.10087462438612568,0.6931471805599452,0.6931471805599453
187,5606,5607,98,98,0,0.10156712293320773,0.6931471805599454,0.6931471805599453
187,5607,5608,98,98,0,0.10069028531410257,0.6931471805599452,0.6931471805599453
187,5608,5609,98,98,0,0.10135227076861324,0.6931471805599454,0.6931471805599452
187,5609,5610,98,98,0,0.10067332748855863,0.6931471805599454,0.6931471805599452
187,5610,5611,98,98,0,0.10123799034223264,0.6931471805599454,0.6931471805599452
187,5611,5612,98,98,0,0.10116907832573871,0.6931471805599452,0.6931471805599453
187,5612,5613,98,98,0,0.10085444836592188,0.6931471805599452,0.6931471805599453
187,5613,5614,98,98,0,0.10162631886041894,0.6931471805599454,0.6931471805599453
187,5614,5615,98,98,0,0.10104487676705633,0.6931471805599452,0.6931471805599453
187,5615,5616,86,86,1,0.10057150347288264,0.6931471805599452,0.6931471805599452
187,5616,5617,98,98,0,0.10096662658817913,0.6931471805599452,0.6931471805599452
187,5617,5618,98,98,0,0.10052329256218306,0.6931471805599452,0.6931471805599452
187,5618,5619,63,63,1,0.1012022320240263,0.6931471805599452,0.6931471805599452
187,5619,5620,98,98,0,0.10087749498839281,0.6931471805599452,0.6931471805599453
187,5620,5621,52,52,1,0.10287535233566394,0.6931471805599452,0.6931471805599453
187,5621,5622,98,98,0,0.10069254968239337,0.6931471805599452,0.6931471805599453
187,5622,5623,79,79,1,0.10088565832451929,0.6931471805599452,0.6931471805599452
187,5623,5624,98,98,0,0.10218534420947639,0.6931471805599452,0.6931471805599452
187,5624,5625,98,98,0,0.10119086671240475,0.6931471805599452,0.6931471805599452
187,5625,5626,70,70,1,0.10257731399365834,0.6931471805599454,0.6931471805599452
187,5626,5627,98,98,0,0.1007517750317953,0.6931471805599454,0.6931471805599452
187,5627,5628,98,98,0,0.10129671551439227,0.6931471805599452,0.6931471805599453
187,5628,5629,72,72,1,0.100625973712239,0.6931471805599454,0.6931471805599453
187,5629,5630,51,51,1,0.10071396550127104,0.6931471805599452,0.6931471805599453
187,5630,5631,98,98,0,0.1007015125787988,0.6931471805599454,0.6931471805599452
187,5631,5632,98,98,0,0.10142103681454853,0.6931471805599454,0.6931471805599452
187,5632,5633,98,98,0,0.10101611608145189,0.6931471805599452,0.6931471805599452
187,5633,5634,98,98,0,0.101972795566734,0.6931471805599454,0.6931471805599452
187,5634,5635,98,98,0,0.10094372852116215,0.6931471805599454,0.6931471805599453
187,5635,5636,98,98,0,0.10051133141529803,0.6931471805599452,0.6931471805599453
187,5636,5637,98,98,0,0.1010038861054547,0.6931471805599452,0.6931471805599453
187,5637,5638,44,44,1,0.10040420141409744,0.6931471805599452,0.6931471805599452
187,5638,5639,98,98,0,0.1012017837896639,0.6931471805599452,0.6931471805599452
187,5639,5640,98,98,0,0.10049526279374045,0.6931471805599454,0.6931471805599452
187,5640,5641,98,98,0,0.10041840131185492,0.6931471805599454,0.6931471805599452
187,5641,5642,98,98,0,0.10156346294952899,0.6931471805599454,0.6931471805599453
187,5642,5643,98,98,0,0.10030556568989948,0.6931471805599452,0.6931471805599453
187,5643,5644,98,98,1,0.10064908983756085,0.6931471805599454,0.6931471805599453
187,5644,5645,98,98,0,0.10185536734607754,0.6931471805599452,0.6931471805599453
187,5645,5646,98,98,0,0.10093923331219323,0.6931471805599452,0.6931471805599452
187,5646,5647,98,98,0,0.10051422193646431,0.6931471805599452,0.6931471805599452
187,5647,5648,98,98,0,0.10183635232399921,0.6931471805599452,0.6931471805599452
187,5648,5649,98,98,0,0.10082631489756155,0.6931471805599454,0.6931471805599452
187,5649,5650,98,98,0,0.10164228971211278,0.6931471805599452,0.6931471805599453
187,5650,5651,98,98,0,0.10099378676742923,0.6931471805599452,0.6931471805599453
187,5651,5652,98,98,0,0.10096208469904198,0.6931471805599454,0.6931471805599453
187,5652,5653,98,98,0,0.10141808592847415,0.6931471805599454,0.6931471805599452
187,5653,5654,98,98,0,0.10152259005271659,0.6931471805599452,0.6931471805599452
187,5654,5655,98,98,0,0.10153980720408108,0.6931471805599452,0.6931471805599452
187,5655,5656,98,98,0,0.1012747303715774,0.6931471805599454,0.6931471805599452
187,5656,5657,98,98,0,0.10092821306720072,0.6931471805599452,0.6931471805599453
187,5657,5658,98,98,0,0.10044374506996602,0.6931471805599452,0.6931471805599453
187,5658,5659,98,98,0,0.10032527848165862,0.6931471805599454,0.6931471805599453
187,5659,5660,98,98,0,0.10131620813389214,0.6931471805599452,0.6931471805599453
187,5660,5661,98,98,0,0.1010951540451877,0.6931471805599452,0.6931471805599452
187,5661,5662,98,98,0,0.1005962436296502,0.6931471805599454,0.6931471805599452
187,5662,5663,98,98,0,0.10143811270898702,0.6931471805599452,0.6931471805599452
187,5663,5664,98,98,0,0.10133764831995477,0.6931471805599452,0.6931471805599452
187,5664,5665,98,98,0,0.101766935340604,0.6931471805599454,0.6931471805599453
187,5665,5666,98,98,0,0.10150782961626442,0.6931471805599452,0.6931471805599453
187,5666,5667,98,98,0,0.10062076850813262,0.6931471805599454,0.6931471805599453
187,5667,5668,97,97,1,0.10084550105726596,0.6931471805599452,0.6931471805599452
187,5668,5669,98,98,0,0.10116108993486482,0.6931471805599452,0.6931471805599452
187,5669,5670,54,54,1,0.10174837860244292,0.6931471805599452,0.6931471805599452
187,5670,5671,98,98,0,0.1006443771172543,0.6931471805599452,0.6931471805599452
187,5671,5672,98,98,0,0.10249595199616587,0.6931471805599452,0.6931471805599453
187,5672,5673,98,98,0,0.10034186567883102,0.6931471805599452,0.6931471805599453
187,5673,5674,98,98,0,0.10132622323474105,0.6931471805599452,0.6931471805599453
187,5674,5675,98,98,0,0.1005590273713579,0.6931471805599452,0.6931471805599452
187,5675,5676,98,98,0,0.10155801923603427,0.6931471805599454,0.6931471805599452
187,5676,5677,52,52,1,0.1004545555378382,0.6931471805599452,0.6931471805599452
187,5677,5678,98,98,0,0.10137438796916787,0.6931471805599452,0.6931471805599452
187,5678,5679,98,98,0,0.10136839709415728,0.6931471805599452,0.6931471805599453
187,5679,5680,98,98,0,0.10061700376016754,0.6931471805599452,0.6931471805599453
187,5680,5681,98,98,0,0.10172421317927692,0.6931471805599452,0.6931471805599453
187,5681,5682,98,98,0,0.10055254209710628,0.6931471805599452,0.6931471805599453
187,5682,5683,98,98,0,0.10053046587474491,0.6931471805599452,0.6931471805599452
187,5683,5684,46,46,1,0.10292249917984009,0.6931471805599452,0.6931471805599452
187,5684,5685,98,98,0,0.10071180160252416,0.6931471805599452,0.6931471805599452
187,5685,5686,98,98,0,0.10107306018471718,0.6931471805599454,0.6931471805599452
187,5686,5687,98,98,0,0.10087984070485952,0.6931471805599454,0.6931471805599453
187,5687,5688,46,46,1,0.10093094959207204,0.6931471805599452,0.6931471805599453
187,5688,5689,98,98,0,0.10125144457026404,0.6931471805599452,0.6931471805599453
187,5689,5690,98,98,0,0.10109695989866646,0.6931471805599454,0.6931471805599452
187,5690,5691,98,98,0,0.10059118324092456,0.6931471805599454,0.6931471805599452
187,5691,5692,98,98,0,0.10060993566805003,0.6931471805599452,0.6931471805599452
187,5692,5693,98,98,0,0.1005644472886105,0.6931471805599454,0.6931471805599452
187,5693,5694,98,98,0,0.10152315439618363,0.6931471805599454,0.6931471805599453
187,5694,5695,56,56,1,0.10083034275365728,0.6931471805599452,0.6931471805599453
187,5695,5696,98,98,0,0.10120268052025717,0.6931471805599452,0.6931471805599453
187,5696,5697,98,98,0,0.10154411903753573,0.6931471805599454,0.6931471805599453
187,5697,5698,98,98,0,0.1011008414991048,0.6931471805599452,0.6931471805599452
187,5698,5699,98,98,0,0.10103158265048144,0.6931471805599452,0.6931471805599452
187,5699,5700,87,87,1,0.1009929650302591,0.6931471805599452,0.6931471805599452
187,5700,5701,60,60,1,0.10178806595504283,0.6931471805599452,0.6931471805599452
187,5701,5702,98,98,0,0.10147866447057043,0.6931471805599452,0.6931471805599453
187,5702,5703,20,20,1,0.10527281537652015,0.6931471805599452,0.6931471805599453
187,5703,5704,98,98,0,0.10049054019001065,0.6931471805599452,0.6931471805599453
187,5704,5705,98,98,0,0.10060865302779237,0.6931471805599454,0.6931471805599452
187,5705,5706,98,98,0,0.10142628035070944,0.6931471805599452,0.6931471805599452
187,5706,5707,67,67,1,0.10099857889894229,0.6931471805599452,0.6931471805599452
187,5707,5708,98,98,0,0.10098697397173667,0.6931471805599452,0.6931471805599452
187,5708,5709,98,98,0,0.10135181407843318,0.6931471805599452,0.6931471805599453
187,5709,5710,98,98,0,0.10180723431463144,0.6931471805599452,0.6931471805599453
187,5710,5711,98,98,0,0.10153108105367543,0.6931471805599454,0.6931471805599453
187,5711,5712,74,74,1,0.10137550079741993,0.6931471805599452,0.6931471805599452
187,5712,5713,98,98,0,0.1013511639012366,0.6931471805599452,0.6931471805599452
187,5713,5714,98,98,0,0.1007569401848073,0.6931471805599452,0.6931471805599452
187,5714,5715,98,98,0,0.10072989016771317,0.6931471805599452,0.6931471805599452
187,5715,5716,98,98,0,0.10088233414049051,0.6931471805599454,0.6931471805599453
187,5716,5717,98,98,0,0.10105481394091431,0.6931471805599454,0.6931471805599453
187,5717,5718,98,98,0,0.1015387815328277,0.6931471805599454,0.6931471805599453
187,5718,5719,98,98,0,0.10106137280865592,0.6931471805599452,0.6931471805599452
187,5719,5720,98,98,0,0.1011965556868485,0.6931471805599452,0.6931471805599452
187,5720,5721,11,11,1,0.10600033063780177,0.6931471805599452,0.6931471805599452
187,5721,5722,98,98,0,0.10048132420194392,0.6931471805599452,0.6931471805599452
187,5722,5723,98,98,0,0.10156998768144725,0.6931471805599454,0.6931471805599452
187,5723,5724,98,98,0,0.10147409612426952,0.6931471805599452,0.6931471805599453
187,5724,5725,98,98,0,0.1007557388166992,0.6931471805599454,0.6931471805599453
187,5725,5726,98,98,0,0.10025443448400011,0.6931471805599454,0.6931471805599453
187,5726,5727,98,98,0,0.10112109324153588,0.6931471805599452,0.6931471805599452
187,5727,5728,98,98,0,0.10154072316933652,0.6931471805599452,0.6931471805599452
187,5728,5729,98,98,0,0.1008328018443925,0.6931471805599454,0.6931471805599452
187,5729,5730,98,98,0,0.10201800530966447,0.6931471805599452,0.6931471805599452
187,5730,5731,98,98,0,0.10110704646426805,0.6931471805599452,0.6931471805599453
187,5731,5732,98,98,0,0.10034427214033749,0.6931471805599454,0.6931471805599453
187,5732,5733,98,98,0,0.10116479910758076,0.6931471805599452,0.6931471805599453
187,5733,5734,98,98,0,0.10045879341813983,0.6931471805599452,0.6931471805599452
187,5734,5735,62,62,1,0.10094072357300789,0.6931471805599452,0.6931471805599452
187,5735,5736,98,98,0,0.10077257994182255,0.6931471805599454,0.6931471805599452
187,5736,5737,98,98,0,0.1003928400424062,0.6931471805599452,0.6931471805599452
187,5737,5738,98,98,0,0.10103627248686187,0.6931471805599454,0.6931471805599452
187,5738,5739,75,75,1,0.10186663260062535,0.6931471805599454,0.6931471805599453
187,5739,5740,98,98,0,0.10042400445256915,0.6931471805599452,0.6931471805599453
187,5740,5741,42,42,1,0.10080953403597787,0.6931471805599452,0.6931471805599453
187,5741,5742,98,98,0,0.1009674885747384,0.6931471805599454,0.6931471805599452
187,5742,5743,98,98,0,0.10095873064532572,0.6931471805599452,0.6931471805599452
187,5743,5744,71,71,1,0.1018861743136191,0.6931471805599452,0.6931471805599452
187,5744,5745,98,98,0,0.10381257990185096,0.6931471805599452,0.6931471805599452
187,5745,5746,98,98,0,0.10112889513981585,0.6931471805599452,0.6931471805599453
187,5746,5747,72,72,1,0.10113660163349575,0.6931471805599454,0.6931471805599453
187,5747,5748,98,98,0,0.10086514048126279,0.6931471805599454,0.6931471805599453
187,5748,5749,98,98,0,0.10207001287109997,0.6931471805599454,0.6931471805599452
187,5749,5750,61,61,1,0.10168444035483189,0.6931471805599452,0.6931471805599452
187,5750,5751,98,98,0,0.10082095929858637,0.6931471805599452,0.6931471805599452
187,5751,5752,98,98,0,0.10064114721453919,0.6931471805599452,0.6931471805599452
187,5752,5753,10,10,1,0.10142938271164895,0.6931471805599452,0.6931471805599452
187,5753,5754,98,98,0,0.10191550934497191,0.6931471805599452,0.6931471805599453
187,5754,5755,56,56,1,0.10011866010193314,0.6931471805599452,0.6931471805599453
187,5755,5756,98,98,0,0.10052363323617955,0.6931471805599452,0.6931471805599452
187,5756,5757,98,98,0,0.10160698255105895,0.6931471805599454,0.6931471805599452
187,5757,5758,98,98,0,0.10096095357926524,0.6931471805599454,0.6931471805599452
187,5758,5759,98,98,0,0.10048391320267502,0.6931471805599452,0.6931471805599452
187,5759,5760,98,98,0,0.10025305392182603,0.6931471805599452,0.6931471805599452
187,5760,5761,98,98,0,0.1002352477944627,0.6931471805599452,0.6931471805599453
187,5761,5762,98,98,0,0.10065279954246112,0.6931471805599452,0.6931471805599453
187,5762,5763,98,98,0,0.10144229225662289,0.6931471805599454,0.6931471805599453
187,5763,5764,98,98,0,0.10066750417558515,0.6931471805599452,0.6931471805599452
187,5764,5765,98,98,0,0.10140613017945874,0.6931471805599452,0.6931471805599452
187,5765,5766,67,67,1,0.100858862609116,0.6931471805599452,0.6931471805599452
187,5766,5767,98,98,0,0.10054217347381067,0.6931471805599454,0.6931471805599452
187,5767,5768,98,98,0,0.10060244920302411,0.6931471805599452,0.6931471805599453
187,5768,5769,98,98,0,0.10187394164350567,0.6931471805599454,0.6931471805599453
187,5769,5770,98,98,0,0.10023564031841803,0.6931471805599452,0.6931471805599453
187,5770,5771,98,98,0,0.10179049286003015,0.6931471805599452,0.6931471805599452
187,5771,5772,98,98,0,0.10075504439217704,0.6931471805599452,0.6931471805599452
187,5772,5773,98,98,0,0.10070968807047727,0.6931471805599452,0.6931471805599452
187,5773,5774,98,98,0,0.10159357158201081,0.6931471805599452,0.6931471805599452
187,5774,5775,63,63,1,0.1006806180590675,0.6931471805599454,0.6931471805599453
187,5775,5776,98,98,0,0.10021208629620318,0.6931471805599452,0.6931471805599453
187,5776,5777,98,98,0,0.10154722570156564,0.6931471805599454,0.6931471805599453
187,5777,5778,98,98,0,0.10193927631694444,0.6931471805599454,0.6931471805599453
